824.67
827.88
831.41
834.57
838.55
829.56
831.5
831.41
820.92
819.51
814.43
817.58
829.59
830.46
848.4
852.12
848.78
847.2
845.62
845.54
843.25
838.68
835.37
831.91
827.78
829.08
830.63
835.24
823.21
829.28
828.64
831.33
830.76
831.66
828.07
824.16
818.98
820.45
819.24
813.67
809.56
808.38
806.97
801.34
801.49
798.53
795.7
796.79
802.32
823.31
832.15
835.67
823.87
819.31
805.02
802.18
806.07
804.61
807.88
806.36
807.91
804.79
806.65
806.15
794.02
786.9
786.14
771.82
782.79
785.05
791.55
789.91
791.26
794.56
796.42
794.2
790.8
797.85
797.07
796.1
789.27
789.29
776.42
771.19
759.11
762.52
750.5
747.92
758.04
770.84
768.24
761.68
760.99
768.27
769.2
760.54
771.23
764.48
758.49
736.08
754.02
762.56
785.31
790.51
782.52
762.02
762.13
768.7
783.61
784.54
795.37
795.35
799.07
807.67
813.11
799.37
796.97
801.56
795.26
779.96
778.53
778.19
786.14
783.07
785.94
775.08
776.86
776.47
776.43
772.56
777.29
775.01
781.56
783.01
774.21
786.9
787.21
776.22
771.41
765.7
768.88
771.76
762.49
759.69
769.02
759.66
775.32
780.35
780.08
771.46
768.78
